,x,y,Infection label,Movement Rate,Infection Rate,Mutation,Susceptibility
391,3.9194781598787958,0.11403879793796912,0,0.1,0.0,0,1
392,5.797205880589691,5.3971928568856065,0,0.1,0.0,0,1
393,5.818259984770558,0.40786437914175133,0,0.1,0.0,0,1
394,5.171631760917668,4.16852575103869,0,0.1,0.0,0,1
395,5.021677344120711,3.004324482750113,0,0.1,0.0,0,1
396,3.7345879302202176,4.442310824554361,1,0.08,1.5,2,1
397,1.6022139303233842,1.8245584097521153,0,0.1,0.0,0,1
398,4.703775263687588,3.288286761829787,0,0.1,0.0,0,1
399,5.03244508173116,5.2511042879988015,1,0.08,1.0,1,1
400,4.968313311602165,2.896550108661539,0,0.1,0.0,0,1
401,2.439545747722843,1.5212214908748427,0,0.1,0.0,0,1
402,0.7642500329650708,3.784444134636164,0,0.1,0.0,0,1
403,4.298644949845729,4.18444216681626,0,0.1,0.0,0,1
404,2.0759138684479392,0.05121521790551076,0,0.1,0.0,0,1
405,2.783553929612584,3.466573551943057,0,0.1,0.0,0,1
406,1.6964301195110236,0.6636620448147388,0,0.1,0.0,0,1
407,4.231409845059247,3.4074268159863146,0,0.1,0.0,0,1
408,0.6858934344608034,0.4129815524870406,1,0.08,1.0,1,0
409,2.2078797351976753,1.0147731409912084,0,0.1,0.0,0,1
410,1.442404048570444,5.8939499067120655,0,0.1,0.0,0,1
411,4.639324687921096,5.695098206285163,1,0.08,1.0,1,1
412,0.234451157915472,3.721833442572952,0,0.1,0.0,0,1
413,1.1110917227315096,0.07299836916254154,0,0.1,0.0,0,1
414,4.637344087632323,5.267919944514233,1,0.08,1.0,1,1
415,2.9337822364767128,2.7561364107011284,0,0.1,0.0,0,1
