x,y,Infection label,Rate of movement,Rate of infection,Mutation,Susceptibility
0.3574369958100494,5.441854270813156,0.0,0.1,0.0,0.0,1.0
3.5940627394495452,3.4918288815479146,0.0,0.1,0.0,0.0,1.0
2.475567023115026,3.420397705437615,0.0,0.1,0.0,0.0,1.0
1.547835975521791,2.811071332329317,1.0,0.08,1.5,2.0,1.0
3.7763472450803603,3.5537070284997054,0.0,0.1,0.0,0.0,1.0
0.43940785232037616,5.690264163661309,0.0,0.1,0.0,0.0,1.0
3.782388996063978,5.273618710720935,0.0,0.1,0.0,0.0,1.0
0.10708010779032007,0.6012285062880711,0.0,0.1,0.0,0.0,1.0
5.737788974020459,1.6818610944012014,0.0,0.1,0.0,0.0,1.0
3.6829070419340573,0.47695797351523517,1.0,0.08,1.5,2.0,1.0
0.8016343628208711,5.372624142933248,0.0,0.1,0.0,0.0,1.0
1.7786124914697299,4.923396063100552,0.0,0.1,0.0,0.0,1.0
5.463785874323648,5.828078663480108,0.0,0.1,0.0,0.0,1.0
4.245755055109365,2.0511402315002685,0.0,0.1,0.0,0.0,1.0
0.7457393968642161,0.015670628565767508,0.0,0.1,0.0,0.0,1.0
2.866513119902737,0.5556278848828216,1.0,0.08,1.5,2.0,1.0
3.1909653146212684,4.723122640763102,0.0,0.1,0.0,0.0,1.0
2.072988368204716,2.2627493082636896,1.0,0.08,1.5,2.0,1.0
4.091673443474092,1.7867849493569292,0.0,0.1,0.0,0.0,1.0
1.6452603936179386,1.1931337531987078,1.0,0.08,1.5,2.0,1.0
2.6956902750933267,5.1097164978245075,0.0,0.1,0.0,0.0,1.0
3.3876774619222623,2.7941006599935836,1.0,0.08,1.5,2.0,1.0
5.528448475086062,4.563210934777613,0.0,0.1,0.0,0.0,1.0
2.6768456376651635,2.6087411873321535,1.0,0.08,1.5,2.0,1.0
1.398732867015108,1.0335673885440404,0.0,0.1,0.0,0.0,1.0
4.748921599758229,5.112985127933817,2.0,0.08,1.0,1.0,0.0
4.4286060968466705,0.9396514327174295,0.0,0.1,0.0,0.0,1.0
0.683799214003656,3.001570577943805,1.0,0.08,1.0,1.0,1.0
2.064963005729709,0.9091144988564679,1.0,0.08,1.5,2.0,1.0
0.12108970466828084,0.7202928485292923,0.0,0.1,0.0,0.0,1.0
5.291170132786958,5.809825352600117,0.0,0.1,0.0,0.0,1.0
5.837639947474359,5.830408629117367,0.0,0.1,0.0,0.0,1.0
4.467031358689159,4.774800171237059,1.0,0.08,1.0,1.0,0.0
4.5106487223692735,3.951482776111864,0.0,0.1,0.0,0.0,1.0
2.3925044948565946,3.246383548863945,0.0,0.1,0.0,0.0,1.0
4.077475105060602,4.4787767320312435,0.0,0.1,0.0,0.0,1.0
2.808416320779716,0.1495493216602628,1.0,0.08,1.5,2.0,1.0
5.935568989476193,2.919632979394698,1.0,0.08,1.0,1.0,1.0
3.14290842434715,5.907077833325725,0.0,0.1,0.0,0.0,1.0
4.664424628735847,1.2488806408722088,0.0,0.1,0.0,0.0,1.0
4.0391713440103985,2.2549981289191576,0.0,0.1,0.0,0.0,1.0
1.337853823733951,3.629871622934056,0.0,0.1,0.0,0.0,1.0
2.361643230013045,4.275012681316889,0.0,0.1,0.0,0.0,1.0
2.9066958045034923,3.5565562030927325,0.0,0.1,0.0,0.0,1.0
4.739664190919845,1.7557052088537548,0.0,0.1,0.0,0.0,1.0
0.5816679702092529,1.9438769440998773,0.0,0.1,0.0,0.0,1.0
2.266304828168133,0.4528318809634153,0.0,0.1,0.0,0.0,1.0
0.11643446065223961,2.2052774418545873,0.0,0.1,0.0,0.0,1.0
1.1109242599036069,0.44297989680661254,0.0,0.1,0.0,0.0,1.0
4.905951390477549,4.9479517794798955,1.0,0.08,1.0,1.0,1.0
3.770544591269961,2.388890256017123,0.0,0.1,0.0,0.0,1.0
2.3200445921613078,5.952468179292962,0.0,0.1,0.0,0.0,1.0
0.7622139971655553,2.965249713449678,1.0,0.08,1.0,1.0,1.0
1.6522917622802116,5.588967079757528,0.0,0.1,0.0,0.0,1.0
2.529611272067818,5.460250718741054,0.0,0.1,0.0,0.0,1.0
3.7759181083297215,2.479351791984249,0.0,0.1,0.0,0.0,1.0
4.456739485580607,3.9907422950917764,0.0,0.1,0.0,0.0,1.0
1.4785955539730695,2.707978655406344,1.0,0.08,1.5,2.0,1.0
3.229741614964808,1.2924259344689473,2.0,0.08,1.5,2.0,0.0
2.61677496773211,3.135248198374758,0.0,0.1,0.0,0.0,1.0
1.9443276931384461,1.6775386490675421,1.0,0.08,1.5,2.0,1.0
5.004982843493172,5.837903606734926,0.0,0.1,0.0,0.0,1.0
2.0812151801901715,2.7936082460267526,0.0,0.1,0.0,0.0,1.0
2.116085031862799,4.606364286552335,0.0,0.1,0.0,0.0,1.0
4.552206310494098,3.6570345142445504,0.0,0.1,0.0,0.0,1.0
4.117900865670871,0.05274852982827283,0.0,0.1,0.0,0.0,1.0
2.127841981748715,1.061350888992156,1.0,0.08,1.5,2.0,1.0
4.095205653998557,5.0425727684936925,2.0,0.08,1.0,1.0,0.0
2.262745254361402,3.1517114996009736,0.0,0.1,0.0,0.0,1.0
4.026862125101521,2.3266987434495476,0.0,0.1,0.0,0.0,1.0
2.4498019783576153,5.733213334524539,0.0,0.1,0.0,0.0,1.0
5.219993282799134,5.603784046943533,0.0,0.1,0.0,0.0,1.0
4.625566905397857,0.5330830527483419,0.0,0.1,0.0,0.0,1.0
1.2813393644053328,0.5790512207047425,0.0,0.1,0.0,0.0,1.0
3.569980392734301,5.263396701985732,0.0,0.1,0.0,0.0,1.0
3.610821467271497,1.9862099229512218,0.0,0.1,0.0,0.0,1.0
5.947688467570224,4.013475308133574,0.0,0.1,0.0,0.0,1.0
3.767181538127981,2.538240627926484,0.0,0.1,0.0,0.0,1.0
3.0855006310277178,2.5380949199268743,1.0,0.08,1.5,2.0,1.0
0.6145210646362429,4.930129225722906,0.0,0.1,0.0,0.0,1.0
1.9261177251322317,2.315712115497246,1.0,0.08,1.5,2.0,1.0
1.7458115105093013,2.3375132151103823,1.0,0.08,1.5,2.0,1.0
3.8618591647801774,5.239717988384202,1.0,0.08,1.0,1.0,1.0
4.256849148629482,3.5798636738087817,0.0,0.1,0.0,0.0,1.0
4.517670000017048,2.351895364593661,0.0,0.1,0.0,0.0,1.0
1.2363936405395908,5.090179390663606,0.0,0.1,0.0,0.0,1.0
3.9960555107956974,1.2944151743463788,1.0,0.08,1.5,2.0,1.0
1.257726668566825,1.0664689230115711,0.0,0.1,0.0,0.0,1.0
1.5728543393019554,1.7255075042083319,0.0,0.1,0.0,0.0,1.0
1.9682914261023299,1.4371976120897687,1.0,0.08,1.5,2.0,1.0
5.316437648220612,0.5754031567913456,0.0,0.1,0.0,0.0,1.0
1.4297162354189032,3.8682052075992015,1.0,0.08,1.5,2.0,1.0
3.3307948314568807,3.3783474980773134,0.0,0.1,0.0,0.0,1.0
2.0796867923985656,3.9826311126506355,0.0,0.1,0.0,0.0,1.0
5.969462691619907,5.456820334994339,0.0,0.1,0.0,0.0,1.0
2.5468352003214427,4.70703923774384,0.0,0.1,0.0,0.0,1.0
2.230027926284344,2.003192466356341,1.0,0.08,1.5,2.0,1.0
0.8858771302410844,1.4633683196435752,0.0,0.1,0.0,0.0,1.0
1.4719332076761713,4.790969896955386,0.0,0.1,0.0,0.0,1.0
4.86010012255999,1.7902598958169889,0.0,0.1,0.0,0.0,1.0
3.0222090174517353,2.2285383788052076,1.0,0.08,1.5,2.0,1.0
3.598853113478601,5.595811736424769,0.0,0.1,0.0,0.0,1.0
1.7059647025777676,0.6497049259789678,1.0,0.08,1.5,2.0,1.0
1.3635844180405963,5.678742845948592,0.0,0.1,0.0,0.0,1.0
1.039672597551346,4.00352433253772,0.0,0.1,0.0,0.0,1.0
1.0120683365220502,0.6890140105135214,0.0,0.1,0.0,0.0,1.0
1.4825060857307752,2.5262561104073464,1.0,0.08,1.5,2.0,1.0
4.768851830545671,4.694065138473654,1.0,0.08,1.0,1.0,1.0
4.734712593201978,1.5126296702589097,0.0,0.1,0.0,0.0,1.0
0.4724563250390028,4.681511622643532,0.0,0.1,0.0,0.0,1.0
3.277605137870946,2.420815554637474,1.0,0.08,1.5,2.0,1.0
1.041394577009067,3.3209908957330025,1.0,0.08,1.0,1.0,1.0
0.5376359901983809,1.3579315847611175,1.0,0.08,1.0,1.0,1.0
2.538944257066965,4.171671155338591,0.0,0.1,0.0,0.0,1.0
0.14206049670550347,5.7973494143146365,0.0,0.1,0.0,0.0,1.0
3.1086571762027564,1.5808103689572632,2.0,0.08,1.5,2.0,0.0
0.23747142727096524,1.4682793193146348,1.0,0.08,1.0,1.0,1.0
4.808605701803331,0.7988001412394541,0.0,0.1,0.0,0.0,1.0
0.7217713460447546,0.2981786744244157,0.0,0.1,0.0,0.0,1.0
3.874679008037445,5.259476031627635,1.0,0.08,1.0,1.0,1.0
0.8618487033829643,2.569477608146093,1.0,0.08,1.5,2.0,1.0
5.261541010139692,1.0598794936625082,0.0,0.1,0.0,0.0,1.0
0.3140354687236102,1.0865657155658013,1.0,0.08,1.0,1.0,1.0
0.11351606062847797,3.328059906375054,1.0,0.08,1.0,1.0,1.0
4.907833516474184,2.743113338086949,1.0,0.08,1.0,1.0,1.0
4.44026272977083,5.66012819339992,1.0,0.08,1.0,1.0,1.0
5.781439867724581,5.412928913324953,0.0,0.1,0.0,0.0,1.0
1.5509245452096991,3.9058708057264964,0.0,0.1,0.0,0.0,1.0
1.0272246774505804,0.9567151379874181,0.0,0.1,0.0,0.0,1.0
5.510631329802557,1.8471376482868231,0.0,0.1,0.0,0.0,1.0
0.22183763926630062,3.885359753874469,1.0,0.08,1.0,1.0,1.0
1.201070648038738,1.7655469421077217,0.0,0.1,0.0,0.0,1.0
2.243937522003103,2.7677208660334727,1.0,0.08,1.5,2.0,1.0
0.9744102496856935,2.391541595269153,1.0,0.08,1.5,2.0,1.0
1.313066250406035,0.6342991221081755,0.0,0.1,0.0,0.0,1.0
1.592816249694904,5.387982565677962,0.0,0.1,0.0,0.0,1.0
5.663283092207346,5.025737032945354,0.0,0.1,0.0,0.0,1.0
0.7289139614981259,3.4026055103340154,1.0,0.08,1.0,1.0,1.0
0.6449155528854105,4.919938013088338,0.0,0.1,0.0,0.0,1.0
5.860267740926334,2.1108399842490915,0.0,0.1,0.0,0.0,1.0
4.836992229278514,0.9992871958576988,0.0,0.1,0.0,0.0,1.0
2.5324040317764043,0.039332322018070354,0.0,0.1,0.0,0.0,1.0
1.0652232389426535,0.8723597419170626,0.0,0.1,0.0,0.0,1.0
5.837019954977601,1.5946073501869806,0.0,0.1,0.0,0.0,1.0
1.9447468247902415,1.907889078444631,0.0,0.1,0.0,0.0,1.0
1.2400320996063683,3.5968588254003464,0.0,0.1,0.0,0.0,1.0
2.6329450282337348,1.4508954988065161,1.0,0.08,1.5,2.0,1.0
0.02366350359580527,4.8570416981179125,0.0,0.1,0.0,0.0,1.0
5.007658086898008,2.932367926090987,1.0,0.08,1.0,1.0,1.0
4.896284016309115,3.544082041161227,0.0,0.1,0.0,0.0,1.0
5.358877005620459,1.6838243249173088,0.0,0.1,0.0,0.0,1.0
2.3666922800848247,1.364481773950943,1.0,0.08,1.5,2.0,1.0
1.3064065960748423,4.434386556433614,0.0,0.1,0.0,0.0,1.0
3.0450592825606426,1.3335453469009633,2.0,0.08,1.5,2.0,0.0
1.0660832229019797,5.674321655261775,0.0,0.1,0.0,0.0,1.0
0.5279119047079146,4.953134576533422,0.0,0.1,0.0,0.0,1.0
3.123654591148778,1.666593177435874,1.0,0.08,1.5,2.0,1.0
1.6230677968744796,4.954371206471952,0.0,0.1,0.0,0.0,1.0
0.17854202838592448,4.0093882469497535,1.0,0.08,1.0,1.0,1.0
2.10361335828207,5.66247021574271,0.0,0.1,0.0,0.0,1.0
2.5838709115356657,5.464483280085461,0.0,0.1,0.0,0.0,1.0
0.7479477647631216,2.1193011094042173,0.0,0.1,0.0,0.0,1.0
4.788515746552161,4.993414220117595,2.0,0.08,1.0,1.0,0.0
4.566605826334762,5.0043667826690825,1.0,0.08,1.0,1.0,1.0
0.8307379869002058,3.588112135485122,1.0,0.08,1.0,1.0,1.0
5.006409071955112,0.1034446769628925,0.0,0.1,0.0,0.0,1.0
5.710498646331071,0.7226599870014458,0.0,0.1,0.0,0.0,1.0
0.5727642015035623,5.18148768078212,0.0,0.1,0.0,0.0,1.0
4.2272167007851955,3.7221384868134395,0.0,0.1,0.0,0.0,1.0
0.9958489891618048,4.940233148526899,0.0,0.1,0.0,0.0,1.0
1.6316701894252075,0.3090499710117771,0.0,0.1,0.0,0.0,1.0
3.8462680339846305,3.9276624015403807,0.0,0.1,0.0,0.0,1.0
0.9813797904042296,2.19741997108298,0.0,0.1,0.0,0.0,1.0
0.35830600072296637,2.9319867110738125,1.0,0.08,1.0,1.0,1.0
5.6546626511258085,4.198091925838464,0.0,0.1,0.0,0.0,1.0
2.5382598114529507,3.209951394092863,0.0,0.1,0.0,0.0,1.0
3.9841885068761056,1.5132087484755932,1.0,0.08,1.5,2.0,1.0
3.402317257407974,0.6820248441130337,1.0,0.08,1.5,2.0,1.0
3.267377389889672,0.5956300612458929,1.0,0.08,1.5,2.0,1.0
3.6448145572366784,4.746561202064463,0.0,0.1,0.0,0.0,1.0
1.3958697726841964,4.518822771687444,0.0,0.1,0.0,0.0,1.0
4.292177434579488,4.72006972146896,1.0,0.08,1.0,1.0,1.0
1.8247535842314735,0.7959668794578714,1.0,0.08,1.5,2.0,1.0
0.6329999795392085,3.1413830391647455,1.0,0.08,1.0,1.0,1.0
1.927854182108576,2.5602927336660377,1.0,0.08,1.5,2.0,1.0
5.908397311228295,3.7606440447320137,0.0,0.1,0.0,0.0,1.0
4.370084718501904,4.026364319983674,0.0,0.1,0.0,0.0,1.0
0.9195494513854539,0.22081757432584226,0.0,0.1,0.0,0.0,1.0
2.610187517703749,0.9451032043450198,1.0,0.08,1.5,2.0,1.0
0.6207843778580309,5.3843033462932945,0.0,0.1,0.0,0.0,1.0
0.832352890404888,5.92812576039572,0.0,0.1,0.0,0.0,1.0
3.4628300398117204,1.9805672161210002,1.0,0.08,1.5,2.0,1.0
5.272368606523517,4.738033065637204,0.0,0.1,0.0,0.0,1.0
3.7431160173932,2.8599638198013984,0.0,0.1,0.0,0.0,1.0
5.896575119488074,2.2033086701639677,1.0,0.08,1.0,1.0,1.0
2.3014548947057154,5.325909858901373,0.0,0.1,0.0,0.0,1.0
3.9720106394997874,1.2185773416561518,1.0,0.08,1.5,2.0,1.0
5.004974974476995,3.8462333334385215,1.0,0.08,1.0,1.0,0.0
3.9000418337262612,1.7733112917690044,0.0,0.1,0.0,0.0,1.0
5.115060373896723,3.977224922935409,0.0,0.1,0.0,0.0,1.0
5.882693952752182,3.384960550221515,0.0,0.1,0.0,0.0,1.0
1.2688714739531315,3.3874443348546164,0.0,0.1,0.0,0.0,1.0
5.681137288289029,2.977999304842115,1.0,0.08,1.0,1.0,1.0
5.564762683741635,0.9126807280997298,0.0,0.1,0.0,0.0,1.0
1.1580724500448925,4.016137165768577,0.0,0.1,0.0,0.0,1.0
2.6585879781102886,1.044938555276393,1.0,0.08,1.5,2.0,1.0
5.8860171107702595,0.5082769736421455,0.0,0.1,0.0,0.0,1.0
2.6567459212376994,1.9997807941498333,1.0,0.08,1.5,2.0,1.0
1.4854320257697817,5.607537117391116,0.0,0.1,0.0,0.0,1.0
4.016104304983115,5.633800589550162,1.0,0.08,1.0,1.0,1.0
1.106336600384434,1.8503421791872683,0.0,0.1,0.0,0.0,1.0
3.8964839772803073,2.1888690658584773,0.0,0.1,0.0,0.0,1.0
4.205611953257916,4.040318910773044,0.0,0.1,0.0,0.0,1.0
2.232003331436063,5.926870522898855,0.0,0.1,0.0,0.0,1.0
3.8013909275098356,3.1228814552910205,0.0,0.1,0.0,0.0,1.0
3.5331625998474876,1.9957570078888875,1.0,0.08,1.5,2.0,1.0
2.241530457234166,0.6139744691916662,1.0,0.08,1.5,2.0,1.0
2.8039603341606085,2.5268209138530553,1.0,0.08,1.5,2.0,1.0
3.0762207922918314,0.905858790005045,1.0,0.08,1.5,2.0,1.0
0.934272879477376,3.086847787204656,1.0,0.08,1.0,1.0,1.0
0.030240088382242458,4.764454196574632,0.0,0.1,0.0,0.0,1.0
0.9505717907947842,1.5965031908984328,0.0,0.1,0.0,0.0,1.0
2.842604895082173,4.030341693410747,0.0,0.1,0.0,0.0,1.0
4.6548351071202525,1.1675161953929274,0.0,0.1,0.0,0.0,1.0
5.989293906964324,3.7749314831874665,0.0,0.1,0.0,0.0,1.0
4.967526622393014,4.848062323266217,1.0,0.08,1.0,1.0,1.0
5.382675215832654,2.8355186153296166,1.0,0.08,1.0,1.0,1.0
2.9776933990999117,3.703005027957899,0.0,0.1,0.0,0.0,1.0
5.237390900301261,0.14113102764852892,0.0,0.1,0.0,0.0,1.0
4.958366860013522,0.6523659880164818,0.0,0.1,0.0,0.0,1.0
5.8902884591160145,1.4807992285725728,0.0,0.1,0.0,0.0,1.0
4.91787579221855,4.476070872982815,0.0,0.1,0.0,0.0,1.0
3.513316360385753,4.6946990952920515,0.0,0.1,0.0,0.0,1.0
2.669360412792904,3.0679776220987156,0.0,0.1,0.0,0.0,1.0
0.04369764667373999,0.8747701594481334,1.0,0.08,1.0,1.0,1.0
1.508292440816103,2.738797258722329,1.0,0.08,1.5,2.0,1.0
0.3784482053601306,4.011499371376253,1.0,0.08,1.0,1.0,1.0
1.9792903028335893,1.2499160341186724,1.0,0.08,1.5,2.0,1.0
1.7468329768634274,1.7377815360423596,0.0,0.1,0.0,0.0,1.0
2.378476311185943,3.5443612708127894,0.0,0.1,0.0,0.0,1.0
3.7214892725604245,5.354315688548301,0.0,0.1,0.0,0.0,1.0
2.6018104906819977,3.4191246061950467,0.0,0.1,0.0,0.0,1.0
0.17361258823702497,2.617229948798853,1.0,0.08,1.0,1.0,1.0
1.1689709791483713,2.9477652768184077,1.0,0.08,1.5,2.0,1.0
3.5938666351719357,1.6117167474894056,1.0,0.08,1.5,2.0,1.0
2.763290594524797,3.6574676574852516,0.0,0.1,0.0,0.0,1.0
4.293298263552642,3.103858059048816,1.0,0.08,1.0,1.0,0.0
3.9731854884295355,3.957642961028425,0.0,0.1,0.0,0.0,1.0
0.8356175347131314,1.224059944656637,0.0,0.1,0.0,0.0,1.0
4.7358493304774125,5.7931294301211755,1.0,0.08,1.0,1.0,1.0
3.982338692009309,0.7301074670042631,1.0,0.08,1.5,2.0,1.0
4.486378194898266,2.069615450800904,0.0,0.1,0.0,0.0,1.0
4.5748225288893805,5.728047088479669,1.0,0.08,1.0,1.0,1.0
2.485488448508291,5.488860519586927,0.0,0.1,0.0,0.0,1.0
2.308970146383724,0.012782070368932752,0.0,0.1,0.0,0.0,1.0
1.4629784336436946,5.269780048724263,0.0,0.1,0.0,0.0,1.0
4.33072661225397,1.6116808108091274,0.0,0.1,0.0,0.0,1.0
1.5607966242386562,4.177022436606858,0.0,0.1,0.0,0.0,1.0
4.79787331387895,4.933067715820007,2.0,0.08,1.0,1.0,0.0
3.8050406412808426,1.1635899417227744,1.0,0.08,1.5,2.0,1.0
3.5651447370864,5.549122254797491,0.0,0.1,0.0,0.0,1.0
1.6751663975025821,5.811281078953646,0.0,0.1,0.0,0.0,1.0
3.0936327190435025,1.1127012463574952,1.0,0.08,1.5,2.0,1.0
3.8154582928928127,1.1491486305821739,1.0,0.08,1.5,2.0,1.0
4.092854926256558,5.911663606182764,0.0,0.1,0.0,0.0,1.0
3.5274279232578873,1.928253894270837,1.0,0.08,1.5,2.0,1.0
3.729939157938143,5.793599239000228,0.0,0.1,0.0,0.0,1.0
5.275432044257586,2.510701064497839,1.0,0.08,1.0,1.0,1.0
2.824480989524389,2.2407866560067156,2.0,0.08,1.5,2.0,0.0
0.531610079772644,4.651574092042257,0.0,0.1,0.0,0.0,1.0
4.336039791047346,3.809091473510432,0.0,0.1,0.0,0.0,1.0
4.6958190668905235,0.231139230924293,0.0,0.1,0.0,0.0,1.0
1.3179976813013436,3.7714166883138525,0.0,0.1,0.0,0.0,1.0
3.1801131495852157,0.3300472851282652,1.0,0.08,1.5,2.0,1.0
1.4064261796825674,4.737838237054751,0.0,0.1,0.0,0.0,1.0
4.841746224916012,2.3913854782773223,1.0,0.08,1.0,1.0,1.0
5.685320900990304,3.3799650935181704,0.0,0.1,0.0,0.0,1.0
2.9088889445353647,1.2226935740349358,2.0,0.08,1.5,2.0,0.0
1.861668016378231,2.3159660474761243,1.0,0.08,1.5,2.0,1.0
4.728184476047452,5.000318261782059,1.0,0.08,1.0,1.0,1.0
0.8875198079275457,5.813120207876148,0.0,0.1,0.0,0.0,1.0
3.059840746295902,2.6766051528404695,1.0,0.08,1.5,2.0,1.0
0.6390713294300574,4.340603723847966,1.0,0.08,1.0,1.0,1.0
4.015885817445623,2.3426515586186736,0.0,0.1,0.0,0.0,1.0
2.941268716853272,4.79606755150988,0.0,0.1,0.0,0.0,1.0
4.890324636733943,2.4964282226240653,1.0,0.08,1.0,1.0,1.0
5.142455145442712,0.26210966617177345,0.0,0.1,0.0,0.0,1.0
3.6963829535078827,4.3557634880865175,0.0,0.1,0.0,0.0,1.0
4.598993153274607,3.5301023974422368,0.0,0.1,0.0,0.0,1.0
5.719371368488805,4.352656199308655,0.0,0.1,0.0,0.0,1.0
2.0005731971127334,0.25506490909602664,0.0,0.1,0.0,0.0,1.0
0.9834437116405907,0.7627852555298671,0.0,0.1,0.0,0.0,1.0
4.316654177381944,5.1307807962358645,1.0,0.08,1.0,1.0,1.0
0.1979200476379852,1.400925779626601,1.0,0.08,1.0,1.0,0.0
0.2153569106578186,4.458376355892508,1.0,0.08,1.0,1.0,1.0
5.507677411525286,4.089711822241771,0.0,0.1,0.0,0.0,1.0
4.564305244724547,0.696482729455079,0.0,0.1,0.0,0.0,1.0
3.691902693016357,0.5825826713245972,1.0,0.08,1.5,2.0,1.0
4.400581929190888,3.43037212227911,0.0,0.1,0.0,0.0,1.0
2.3167940732318453,0.02831834048824433,0.0,0.1,0.0,0.0,1.0
4.434880138722179,0.8806131740795222,1.0,0.08,1.5,2.0,1.0
3.168123088753023,0.6655714448290722,1.0,0.08,1.5,2.0,1.0
4.467677208891972,3.452017386837783,0.0,0.1,0.0,0.0,1.0
1.7613709105781785,5.448291615782139,0.0,0.1,0.0,0.0,1.0
5.812634245333486,3.5235554499975024,0.0,0.1,0.0,0.0,1.0
1.0182659167435286,4.502530760840664,0.0,0.1,0.0,0.0,1.0
5.580704787075872,0.8059774307691396,0.0,0.1,0.0,0.0,1.0
1.164402627492675,3.404845709402068,0.0,0.1,0.0,0.0,1.0
1.10346933305043,5.179479366561647,1.0,0.08,1.0,1.0,0.0
4.871788893241,4.442383481217577,1.0,0.08,1.0,1.0,1.0
2.269309073096181,2.818372390685319,0.0,0.1,0.0,0.0,1.0
3.7401187179636812,3.644213571081995,0.0,0.1,0.0,0.0,1.0
3.145765980645738,1.1254960968864776,1.0,0.08,1.5,2.0,1.0
2.7157221085161845,4.910764372991264,0.0,0.1,0.0,0.0,1.0
2.463378230884559,3.3968017211368093,0.0,0.1,0.0,0.0,1.0
1.8717248504876907,4.188628043913428,0.0,0.1,0.0,0.0,1.0
3.6231576260709475,0.1525599177031044,0.0,0.1,0.0,0.0,1.0
3.4002676890240497,5.657920856461199,0.0,0.1,0.0,0.0,1.0
4.596112002847937,2.737123040930488,1.0,0.08,1.0,1.0,1.0
4.463689204665844,2.2572716680985043,0.0,0.1,0.0,0.0,1.0
2.086454223001269,3.2381988022721853,0.0,0.1,0.0,0.0,1.0
1.3525528861707523,4.253125464103843,0.0,0.1,0.0,0.0,1.0
5.3062509442348444,1.0677865874452335,0.0,0.1,0.0,0.0,1.0
2.6203302533894037,5.668893463946702,0.0,0.1,0.0,0.0,1.0
2.714153254965842,0.44447248024822694,1.0,0.08,1.5,2.0,1.0
2.6041276968078795,0.4332742950084829,1.0,0.08,1.5,2.0,1.0
2.598360223654823,3.5404163815695275,0.0,0.1,0.0,0.0,1.0
3.399408718829714,3.578173079480041,0.0,0.1,0.0,0.0,1.0
2.2493608350109584,4.929962462500131,0.0,0.1,0.0,0.0,1.0
5.716435861259069,4.88736141332058,0.0,0.1,0.0,0.0,1.0
5.8174733960805725,4.902485680136457,0.0,0.1,0.0,0.0,1.0
3.041320207987297,3.150314446469392,0.0,0.1,0.0,0.0,1.0
1.3073416495692194,5.7758601554904905,0.0,0.1,0.0,0.0,1.0
4.0686058009255905,1.6159500287920143,0.0,0.1,0.0,0.0,1.0
3.8662725634999506,5.171913033886774,0.0,0.1,0.0,0.0,1.0
0.015759361317738918,1.7117138567209114,1.0,0.08,1.0,1.0,1.0
4.144341141160908,3.9589843249171324,0.0,0.1,0.0,0.0,1.0
2.5520033878494117,0.4318755907164513,1.0,0.08,1.5,2.0,1.0
0.8917789885263974,2.9399483805608155,1.0,0.08,1.0,1.0,1.0
4.618974006149208,4.88687812307708,1.0,0.08,1.0,1.0,1.0
0.2534849221933808,3.669993380778138,1.0,0.08,1.0,1.0,1.0
3.8749705577852334,0.8848558846506562,1.0,0.08,1.5,2.0,1.0
2.5343206641517906,0.8054583046811223,1.0,0.08,1.5,2.0,1.0
1.9471410239202203,5.319415517009606,0.0,0.1,0.0,0.0,1.0
2.6092691690274075,4.777791358003829,0.0,0.1,0.0,0.0,1.0
0.09817515052864667,4.253188547112519,1.0,0.08,1.0,1.0,1.0
1.0651011617449355,4.876999328299927,0.0,0.1,0.0,0.0,1.0
4.361889914524764,5.459934392087298,1.0,0.08,1.0,1.0,1.0
1.6132995150183047,2.6731202744642113,1.0,0.08,1.5,2.0,1.0
2.9754884619782773,1.8219571771246548,1.0,0.08,1.5,2.0,1.0
4.523814315230186,3.214541059709841,1.0,0.08,1.0,1.0,0.0
0.7449325555360102,5.7443348648674535,0.0,0.1,0.0,0.0,1.0
5.226562572295947,3.144908682666536,1.0,0.08,1.0,1.0,1.0
3.3416653212139797,3.3922692757834265,0.0,0.1,0.0,0.0,1.0
5.925004540191624,4.209390473457575,0.0,0.1,0.0,0.0,1.0
3.5063756079192916,2.0532352878298523,1.0,0.08,1.5,2.0,1.0
5.376166717886994,2.259604018615297,1.0,0.08,1.0,1.0,1.0
4.767018025034872,5.0466066051391305,1.0,0.08,1.0,1.0,1.0
5.754348998791798,3.8525865082021844,0.0,0.1,0.0,0.0,1.0
1.1347732298425055,2.1963647256328036,1.0,0.08,1.5,2.0,1.0
3.80966595419639,3.6045384310661785,0.0,0.1,0.0,0.0,1.0
4.545323424059358,2.0247275943680343,0.0,0.1,0.0,0.0,1.0
0.011115705361342876,0.05776763994858913,1.0,0.08,1.0,1.0,1.0
3.1806188275396647,0.11113546103312233,0.0,0.1,0.0,0.0,1.0
3.532226519911837,4.645061841253451,0.0,0.1,0.0,0.0,1.0
5.728749443506881,4.541786456715145,0.0,0.1,0.0,0.0,1.0
3.1924654937470125,1.3076518265418546,1.0,0.08,1.5,2.0,1.0
0.9449755733602136,3.806136237278298,0.0,0.1,0.0,0.0,1.0
0.5285969908808532,5.251499800611505,0.0,0.1,0.0,0.0,1.0
1.5576376786370967,4.459028935414878,0.0,0.1,0.0,0.0,1.0
3.2644117689754513,1.88728735523539,1.0,0.08,1.5,2.0,1.0
5.38571177971416,4.237244871451361,0.0,0.1,0.0,0.0,1.0
0.7290208787354016,4.62043312675296,1.0,0.08,1.0,1.0,1.0
4.246403716676242,0.8916426290828974,1.0,0.08,1.5,2.0,1.0
5.565984386282045,3.8944172598329123,0.0,0.1,0.0,0.0,1.0
0.023074082195197687,3.624252731729703,1.0,0.08,1.0,1.0,1.0
2.5618972758599483,0.19982928965688118,0.0,0.1,0.0,0.0,1.0
